,id,year,debt,threat,rec1,rec2,rd_ratio,se,log_assets,mkt_share,mkt_growth
250,3.0,0.0,1.023,1.0142,0,0,0.03368034292712799,-0.04223211377700575,2.2203984220060984,0.014540746447344021,0.0
252,151.0,0.0,83.0,1.0872,0,0,0.01225748399032304,0.4489415035473117,4.2512628372935195,0.10428436955040461,0.0
257,174.0,0.0,680.581,1.3474,0,0,0.056437384527085806,-0.037211203326893524,8.035138033346207,2.439193644622317,0.0
258,311.0,0.0,0.152,6.7493,0,0,0.8220674586917929,-0.4202867529781011,2.640413552386399,0.007245144331081191,0.0
259,410.0,0.0,0.0,2.2911,0,0,0.3232758581504702,-0.1990012456928839,1.3875435805203225,0.002524867995755729,0.0
274,205.0,0.0,16.98,3.7995,0,0,0.028507984760754237,0.005042762493502021,5.710483307181297,0.3996622652670442,0.0
291,309.0,0.0,0.0,1.0,0,0,0.0926208651399491,-0.021718822512844464,1.4544201901674911,0.0019441087819984354,0.0
293,256.0,0.0,0.0,1.9253,0,0,0.4878706037735849,-0.11563247284109739,1.6921232790527083,0.0018352782649399986,0.0
301,189.0,0.0,15.353,1.3358999,0,0,0.027442062671318216,-0.0013643876791620735,4.2844138058068815,0.03176268108767316,0.0
302,204.0,0.0,81.713,1.082,0,0,0.051190015669810476,-0.025559895274597,6.047849606430844,0.3346340525879546,0.0
305,34.0,0.0,3.355,3.247,0,0,0.3684025637166366,-0.22110099269833455,3.193681086233645,0.019720089690988707,0.0
320,252.0,0.0,0.0,2.5460999,0,0,0.358475741504616,-0.17631552235628103,2.2887903819718565,0.005036874203131823,0.0
326,265.0,0.0,7.087,1.4447,0,0,0.05705564490882054,-0.02967792152668127,4.075824112584722,0.050564636962023415,0.0
327,130.0,0.0,0.0,1.7194,0,0,0.6590909194214876,-0.15664129879695554,1.4043798286662756,0.0009577085501142417,0.0
337,258.0,0.0,0.04,3.3090999,0,0,0.7433742727860375,-0.21820303364449625,1.637442108843698,0.0015305528171763762,0.0
358,261.0,0.0,0.404,4.7771001,0,0,0.39299337485402874,-0.25887791027526785,2.9463319232588643,0.012708436287414708,0.0
367,178.0,0.0,1.138,1.7066,0,0,0.06696910779866062,-0.06431506020682816,1.9543033984133351,0.00915957206297278,0.0
373,196.0,0.0,19.17,1.0658,0,0,0.05690310650981186,-0.04586902375949572,5.000504146896797,0.1563429527011393,0.0
374,217.0,0.0,4.021,2.6649001,0,0,0.06850253459377996,-0.05286866825013309,3.195361517803133,0.028885597963982858,0.0
380,169.0,0.0,0.0,1.2077,0,0,0.3517180792951542,-0.20958888617786997,2.1037682336708934,0.005614665311878432,0.0
381,159.0,0.0,801.837,1.3006001,0,0,0.17573749015975412,-0.0862414521361147,8.479783701008296,3.614522664751619,0.0
397,314.0,0.0,0.333,2.4393001,0,0,0.10667132378623821,-0.07327503606306249,2.75155658941135,0.014162807742650177,0.0
405,276.0,0.0,1.039,8.7264004,0,0,0.18972888143297797,-0.12889366231512847,3.186600536316412,0.01828253749748045,0.0
409,434.0,0.0,3.181,1.4449,0,0,0.1689051094890511,-0.15694498261685338,2.8970714867300207,0.02033151932318974,0.0
422,259.0,0.0,18.84,1.3525,0,0,0.013609834836566631,0.018541053811070355,4.738240222204111,0.0857802135454597,0.0
436,244.0,0.0,0.0,3.6076,0,0,0.0740474071049408,-0.06446047975338635,4.584630687268836,0.09207259616811113,0.0
450,150.0,0.0,7.989,1.2213,0,0,0.0,0.03032036441647597,2.8610573702273894,0.028328583590311037,0.0
454,428.0,0.0,18.354,4.9931002,0,0,0.009738595592004101,0.008001340538729002,4.782102245497608,0.07528004738599436,0.0
463,181.0,0.0,90.351,1.1217,0,0,0.018716292751267592,-0.0018717250940227066,5.65727420498407,0.36157158429659136,0.0
471,287.0,0.0,0.018,1.8743,0,0,0.08005780084077771,-0.0840165242342756,3.4175299429497152,0.037655358902219056,0.0
473,233.0,0.0,0.0,1.1717,0,0,0.22060908286118983,-0.15471114139847486,2.046014015567317,0.0055879523667822706,0.0
487,33.0,0.0,95.356,1.2823,0,0,0.019871048998123458,-0.0015456471208359164,6.2238512485889625,0.5467378047564893,0.0
496,134.0,0.0,0.0,2.0028,0,0,0.12441409740893193,-0.07836610713521483,3.739073394433185,0.04158216183135483,0.0
501,295.0,0.0,0.044,1.7579,0,0,0.6390728476821192,-0.2879116547032144,1.623538036812882,0.002390313901938025,0.0
506,11.0,0.0,12.259,1.4829,0,0,0.07204254529713686,-0.036423209890654173,3.2675516967922373,0.01599907537592707,0.0
509,48.0,0.0,427.6,1.0875,0,0,0.05305350052886489,-0.024614255143277006,7.685978631897202,1.7772023435642694,0.0
523,37.0,0.0,0.046,12.4748,0,0,2.5097244732576987,-0.40562526769423307,3.413224761874874,0.004883522110913118,0.0
525,277.0,0.0,0.0,6.3827,0,0,1.2730975562700966,-0.16091270153061227,3.5633162311385904,0.004615403291614605,0.0
536,221.0,0.0,0.03,2.066,0,0,0.12749669427239196,-0.15662118435260627,3.0142595781678745,0.028432467265685,0.0
541,281.0,0.0,0.014,5.7571998,0,0,0.5809752859723059,-0.2420013034891376,2.027490136047736,0.0032866816151647846,0.0
547,187.0,0.0,4.627,1.7026,0,0,0.04609133972587898,-0.03557975154399348,4.43891487313086,0.09131375065371276,0.0
548,200.0,0.0,1.489,1.1976,0,0,0.022516888916687516,0.0035707689466231624,2.7876620467372586,0.007909010485137653,0.0
549,315.0,0.0,1.346,13.4008,0,0,0.8700688791484033,-0.22057764621169693,2.5256486411080847,0.0031600424680422404,0.0
564,239.0,0.0,0.986,3.7842,0,0,0.6092119467434329,-0.4864240324667822,1.2418464567540175,0.0027494546082308655,0.0
566,24.0,0.0,0.377,11.4895,0,0,0.04063153006733224,-0.0241438352739726,1.7647307968401356,0.00426120942700624,0.0
567,208.0,0.0,1.826,3.684,0,0,0.029266067005605526,-0.01777149182142418,2.788831097785646,0.015178889024641219,0.0
574,160.0,0.0,1.112,1.1677999,0,0,0.07475592856751404,-0.0805223915884694,5.319545447989785,0.25274205660649174,0.0
582,161.0,0.0,7.069,1.0290999,0,0,0.08291036164450205,-0.07998284512437284,6.746494381359733,1.0005452309967795,0.0
614,210.0,0.0,32.475,1.2326,0,0,0.023145653454303937,-0.01543493527114998,5.6490833871338175,0.31580241566349754,0.0
616,38.0,0.0,0.0,4.1395998,0,0,0.1768495982413584,-0.123835332316901,2.874072984926662,0.013051747100317231,0.0
617,179.0,0.0,6.501,2.2757001,0,0,0.13211513352430235,-0.11732602335006678,3.7710583400715803,0.04282777656750547,0.0
644,274.0,0.0,0.0,6.6766,0,0,0.21565355415382004,-0.12522317696481708,4.045329372736371,0.03497713881424462,0.0
674,268.0,1.0,0.0,1.1363,0,0,0.0274129674796748,-0.0182849218840412,2.156518316859262,0.035345693519237775,-0.7314524379326947
691,212.0,0.0,0.0,4.1745,0,0,0.13692883445692886,-0.04466485025281991,2.7360543975118072,0.00660403364877331,0.0
695,198.0,1.0,6.988,1.0342,0,0,0.022634405151573497,0.0122396968825728,3.19240863865303,0.17220802086405376,-0.7314524379326947
698,36.0,1.0,0.457,1.4466,0,0,0.08787208062760407,-0.0831237520780937,3.155254216570876,0.09814932468688906,-0.7314524379326947
702,158.0,1.0,289.504,1.0056,0,0,0.03265025840938272,0.061253244964562845,7.806993845569202,6.8177031304369935,-0.7314524379326947
725,428.0,1.0,23.071,3.5120001,0,0,0.01156965071535561,0.0033140738474254335,4.834907947628488,0.28531497695474783,-0.7314524379326947
726,319.0,1.0,0.536,1.0,0,0,0.34170404484304934,-0.01590362409638555,0.7299611536826617,0.004107822417547438,-0.7314524379326947
735,307.0,1.0,15.505,2.2971001,0,0,0.1423545933529308,-0.07740023234786998,4.555097199353651,0.2293491201431217,-0.7314524379326947
740,4.0,1.0,0.051,1.1714,0,0,0.04632705106674131,-0.07492156452624973,3.867234822638012,0.2961500493583416,-0.7314524379326947
750,199.0,1.0,0.08,4.8449998,0,0,1.192993662420382,-0.41916236208061247,2.1840267568699105,0.011568217391120142,-0.7314524379326947
755,241.0,1.0,136.425,5.6532001,0,0,0.0,0.007673113611314695,5.879085011216127,1.9285360476153726,-0.7314524379326947
759,154.0,1.0,0.165,4.4667001,0,0,0.04261231897483402,-0.046692605312129924,1.7768150218422323,0.023862211478434762,-0.7314524379326947
766,285.0,0.0,0.054,5.0001998,0,0,0.7045229778804887,-0.1252151801083838,2.7527048416426414,0.0029967966924545853,0.0
797,309.0,1.0,0.0,1.0,0,0,0.0,0.009395552458502975,1.160960913732645,0.015068155773783877,-0.7314524379326947
801,134.0,1.0,0.0,1.3369,0,0,0.1470193203713435,-0.19388399047109728,3.023785087996026,0.12619672564185647,-0.7314524379326947
813,164.0,1.0,8.484,1.2546999,0,0,0.1027804410354746,-0.040352408261646516,3.180675391052897,0.03842563929598187,-0.7314524379326947
817,143.0,1.0,644.0,1.0258,0,0,0.092456608811749,0.020061967467079785,9.465757483840688,44.15080166088655,-0.7314524379326947
832,150.0,1.0,4.327,1.237,0,0,0.0,0.03124335883811548,2.6472380617054525,0.10812599115031371,-0.7314524379326947
837,253.0,1.0,0.283,1.0612,0,0,0.23179896430248945,-0.0009680500622320672,1.9783773391928148,0.015687092245665467,-0.7314524379326947
841,210.0,1.0,118.697,1.2869999,0,0,0.023570973657102066,-0.011586606059591843,6.1697195131855,1.723833861977535,-0.7314524379326947
844,23.0,1.0,17.688,2.8998001,0,0,0.1541053961196443,-0.1568045436035726,5.8036911560357805,1.3489573038832554,-0.7314524379326947
846,305.0,1.0,0.818,2.5662,0,0,0.30792037272342226,-0.14497528830313014,1.580215053757197,0.008698267917335878,-0.7314524379326947
847,187.0,1.0,3.975,1.6058,0,0,0.03451631128502375,-0.024542149205494208,4.489894005542888,0.35212327446129965,-0.7314524379326947
858,167.0,0.0,0.586,1.0705,0,0,0.0793642340341893,-0.09074387090911631,4.270130922170761,0.09312231597355661,0.0
867,225.0,1.0,0.421,1.0707,0,0,0.06372314797136037,0.09973500361358709,1.4233492690709018,0.015436570340380063,-0.7314524379326947
883,310.0,1.0,0.0,1.2065001,0,0,0.0062280878203118326,0.01586573364682494,3.957264021673733,0.2585017647978776,-0.7314524379326947
885,206.0,0.0,0.0,1.2386,0,0,0.08598221810916977,-0.047175357094154845,5.999742688552208,0.24909623428503413,0.0
888,178.0,1.0,0.859,1.5656,0,0,0.06943967113555632,-0.06170739406124344,1.8665576793032415,0.03215153922684888,-0.7314524379326947
904,263.0,0.0,0.102,4.4421,0,0,0.06860697850343567,-0.0733782857564721,5.314092285663399,0.2511095988506152,0.0
924,325.0,1.0,0.0,1.0354,0,0,0.01014066099661978,-0.002202373547045149,2.1008360385339926,0.03378729990253593,-0.7314524379326947
926,243.0,1.0,0.8,1.1291,0,0,0.10354696036770444,-0.06985095977733884,2.4103626851674766,0.04248188367420584,-0.7314524379326947
936,236.0,1.0,0.778,4.9040999,0,0,0.09215077085409461,-0.05139085494263712,2.5436471448106004,0.06284784091564284,-0.7314524379326947
942,299.0,0.0,0.0,2.6259,0,0,0.2047751574630145,-0.05930669636642072,3.070329411760774,0.006754417635981331,0.0
952,300.0,0.0,0.0,1.8379,0,0,0.8783321941216677,-0.09287366290835501,2.6272738910749225,0.0014474458768772066,0.0
965,191.0,1.0,0.0,5.5345998,0,0,1.048037905953992,-0.1998306941539687,2.9998238914572446,0.02178066917716633,-0.7314524379326947
974,195.0,0.0,3.56,1.9979,0,0,0.09399653646334423,-0.1082443847816122,2.7259556049710447,0.020566988987370725,0.0
975,284.0,1.0,32.003,19.6397,0,0,0.05851983196943679,-0.025925042437535763,5.345773307704332,0.6586405097236577,-0.7314524379326947
979,197.0,0.0,20.232,1.5659,0,0,0.11238157136057952,-0.09265474479624852,7.39218682348394,1.3761341858904974,0.0
983,44.0,0.0,0.0,2.6526,0,0,0.0,0.30718232044198895,-0.0998203352822109,0.002811784813455243,0.0
992,22.0,0.0,0.086,1.4392,0,0,0.07210186240973014,-0.11019715302258781,2.7290286074874017,0.026030280943704236,0.0
1004,276.0,1.0,0.69,2.1800001,0,0,0.19464275591819205,-0.07849274975845412,3.253277251585533,0.0686319496112029,-0.7314524379326947
1009,34.0,1.0,0.979,2.5311999,0,0,0.398766060186351,-0.19895355623617494,3.157340788750404,0.05851896975813768,-0.7314524379326947
1010,0.0,1.0,72.782,1.3753,0,0,0.0702380427918998,-0.03653456303325982,4.497339956429338,0.2508792674150026,-0.7314524379326947
1024,177.0,1.0,4.248,9.7397003,0,0,0.428629524196828,-0.1877995091309416,2.0439438893266786,0.018118628385200272,-0.7314524379326947
1026,190.0,0.0,25.386,2.0053,0,0,0.07393232324049649,-0.06828985614906832,4.793722292532682,0.12227207528349038,0.0
1037,221.0,1.0,0.0,2.7132001,0,0,0.16045128192412597,-0.18876371707826603,3.288625743056305,0.14858159470824053,-0.7314524379326947
1047,256.0,1.0,0.0,1.3634,0,0,0.7189737470167065,-0.13052239807781743,1.8642351575501046,0.006174628136152023,-0.7314524379326947
1056,211.0,0.0,0.0,1.1844,0,0,0.07815949227373069,-0.03174721412639405,2.598979106047848,0.014341883411628153,0.0
1069,294.0,0.0,0.586,1.0705,0,0,0.0793642340341893,-0.09074387090911631,4.270130922170761,0.09312231597355661,0.0
1071,217.0,1.0,3.836,2.4226,0,0,0.06973268802922132,-0.05311667752572405,3.225692538195123,0.11094804673044045,-0.7314524379326947
1072,211.0,1.0,0.0,1.0215,0,0,0.12880779341271067,-0.04267287266026573,2.3332112865358066,0.023825370021775143,-0.7314524379326947
1076,3.0,1.0,2.315,5.092,0,0,0.03197458814187401,-0.041832182407782734,2.51244074998132,0.06959351163001894,-0.7314524379326947
1099,265.0,1.0,7.369,1.1707,0,0,0.04497630235494318,-0.028465674047271277,4.09846937679905,0.20134224479047988,-0.7314524379326947
1103,39.0,1.0,4.855,1.2873,0,0,0.061327091888296166,-0.07586944515165402,4.076129673801196,0.2879933508539021,-0.7314524379326947
1105,19.0,1.0,4.108,2.5438001,0,0,1.2554472297157087,-0.23779271838729385,3.200915499491208,0.01775389796427005,-0.7314524379326947
1113,11.0,1.0,14.683,1.1234,0,0,0.06550258262101752,-0.0334065393300133,3.475964660235151,0.08059805473424692,-0.7314524379326947
1169,334.0,2.0,6.562,1.8404,0,0,0.0,0.0011247819070792399,3.77423112121344,0.007251427934377133,1.3360504890058644
1172,253.0,2.0,1.664,1.1095001,0,0,0.10510203571428571,0.0032380571683787414,2.1923236987365082,0.009273248424127347,1.3360504890058644
1190,158.0,2.0,190.974,1.0,0,0,0.033950322911422984,0.06543007435885972,7.843874520170471,3.0483170465599554,1.3360504890058644
1214,44.0,1.0,0.043,2.21,0,0,0.0,0.01982651920693928,-0.2144316107121882,0.007814072957505037,-0.7314524379326947
1219,256.0,2.0,0.0,1.2147,0,0,0.5224274230430959,-0.13828099270535998,1.1483543805629237,0.001793143445277686,1.3360504890058644
1235,307.0,2.0,23.647,2.5462,0,0,0.10417404267213266,-0.10652512894326496,4.423288532422522,0.16926832540163064,1.3360504890058644
1251,305.0,2.0,3.594,3.3578,0,0,0.1420986042983565,-0.07255304284736482,1.9885590452026627,0.00623736352337137,1.3360504890058644
1275,185.0,2.0,0.0,1.0754,0,0,0.050383351588170866,-0.044713829491255956,1.6158175193981394,0.011519014709154106,1.3360504890058644
1294,265.0,2.0,2.936,1.3211,0,0,0.04998476620606843,-0.03615324208625274,4.091022383224795,0.08799650379609414,1.3360504890058644
1301,316.0,1.0,0.146,1.0022,0,0,0.0,0.03808219178082192,1.2947271675944,0.003765196870612989,-0.7314524379326947
1307,310.0,2.0,0.0,1.2045,0,0,0.005551357418279757,0.021327865128187306,4.4580497360820335,0.16278335983700282,1.3360504890058644
1310,325.0,2.0,0.0,1.013,0,0,0.023275271164524224,-0.010566479796497406,2.3244444273469393,0.020733911059864323,1.3360504890058644
1316,243.0,2.0,0.6,1.4998,0,0,0.05757508849232577,-0.03434732229495572,2.5637948451147117,0.021475140100568384,1.3360504890058644
1321,19.0,2.0,3.642,3.7674,0,0,1.3740181268882177,-0.21659919061525187,3.4056541023790965,0.007830217419352428,1.3360504890058644
1346,241.0,2.0,490.655,6.3779001,0,0,0.0,0.003927611136905157,6.887537265425029,1.7877813628555714,1.3360504890058644
1347,236.0,2.0,0.694,3.6829,0,0,0.040246706042232905,0.013718411552346568,2.6282852326333477,0.030172753205851093,1.3360504890058644
1352,263.0,1.0,8.112,4.5295,0,0,0.06575855407743383,-0.07856832348554925,5.57922026221839,1.2606262273961544,-0.7314524379326947
1380,158.0,3.0,236.3,1.0,0,0,0.039184139505916545,0.06387800568487363,7.86457356203236,2.314302034648397,0.3130194783479193
1426,219.0,3.0,2938.0,1.6193,0,0,0.0947989970071989,-0.046622613803230545,9.519294579703503,14.849344018246905,0.3130194783479193
1461,237.0,4.0,0.748,1.0,0,0,0.009174311926605503,-0.003451676528599606,0.7070500857289368,0.0029907692923997623,-0.12449832716968849
1469,158.0,4.0,510.8,1.0,0,0,0.035235162081745576,0.06040607306430091,7.927648982938842,2.628172813509277,-0.12449832716968849
1491,320.0,5.0,0.0,2.1419001,0,0,0.006056288208051301,0.012035398230088496,1.7316555451583497,0.003431957547504308,0.12208801792870141
1502,401.0,5.0,0.4,1.069,0,0,0.03529871065989848,-0.04790123296296297,2.0918640616783932,0.01565593744061014,0.12208801792870141
1507,405.0,5.0,8.249,1.0346,0,0,0.01078350589331136,0.0023887079261672084,2.913437030827161,0.03412762059974626,0.12208801792870141
1515,158.0,5.0,1281.3,1.0,0,0,0.05616218046385643,0.03451041040181001,8.15814400261604,2.8888597410912644,0.12208801792870141
1519,361.0,5.0,0.0,2.3090999,0,0,0.0,0.05923548001167202,6.530002609440508,2.236335429333854,0.12208801792870141
1537,405.0,6.0,2.57,1.0621001,0,0,0.017297698218262804,0.02046796943329877,3.0992360665686522,0.027580335122775645,0.1942563164402284
1569,194.0,6.0,112.294,14.2598,0,0,0.06621918382897479,-0.05627048682772853,5.366732737980594,0.23915549464312397,0.1942563164402284
1577,382.0,5.0,0.045,3.4098001,0,0,0.0954719899133867,-0.09732526032804739,3.3805183704537547,0.055758612024914125,0.12208801792870141
1583,320.0,6.0,0.0,1.9504,0,0,0.0,0.002853067047075606,1.4365120772805082,0.0015366771722081008,0.1942563164402284
1585,158.0,6.0,977.0,1.0,0,0,0.055577699447639656,0.025538415151978,8.093615027881146,1.7978406276579921,0.1942563164402284
1600,361.0,6.0,0.0,1.7746,0,0,0.0,0.0668082358706305,6.417059026511312,1.9246855987683078,0.1942563164402284
1603,194.0,7.0,108.535,16.0919,0,0,0.0623560316981594,-0.041276332259774506,5.413817799046868,0.2303705154740035,0.016714000452772063
1605,361.0,7.0,0.0,2.7651999,0,0,0.0,0.08401189091379087,6.651184201555409,2.252623141434867,0.016714000452772063
1631,158.0,7.0,763.1,1.0575,0,0,0.08197923719250734,0.011050257623383774,8.034598627991073,1.784698607965294,0.016714000452772063
1639,320.0,7.0,0.0,1.1109999,0,0,0.0259542,0.10668973990772782,0.5504308783583501,0.0006595450170487857,0.016714000452772063
1640,20.0,7.0,0.031,1.0,0,0,0.07502055357632227,-0.06595870088495576,2.137120653266514,0.01469728102113599,0.016714000452772063
1642,167.0,6.0,0.453,2.7119,0,0,0.04353527963387544,-0.03811878790937075,4.595978067619177,0.11475733128868933,0.1942563164402284
1654,397.0,7.0,126.364,11.2108,0,0,0.20504126675012754,-0.09885322663157937,6.912476118264632,0.5211996598237981,0.016714000452772063
1667,294.0,6.0,0.453,2.7119,0,0,0.04353527963387544,-0.03811878790937075,4.595978067619177,0.11475733128868933,0.1942563164402284
1672,382.0,6.0,6.938,3.1078,0,0,0.1287007094456319,-0.1381215420503376,2.790551422613954,0.022511655123040597,0.1942563164402284
1679,252.0,8.0,0.0,4.2115002,1,0,0.09017437304075235,-0.17097097097097097,2.301584592660462,0.017077241779866827,0.20380480746088595
1683,158.0,8.0,703.2,1.0290999,1,0,0.07126584496757987,0.009453816602639055,8.004198550365407,1.4319421141729047,0.20380480746088595
1699,397.0,8.0,402.481,17.3764,1,0,0.19488953005404705,-0.07810048143877919,7.555241170334185,0.7340545646314631,0.20380480746088595
1700,361.0,8.0,146.9,2.1975,1,0,0.0,0.07840646882217091,6.763884908562435,2.058118798949957,0.20380480746088595
1712,283.0,7.0,205.825,1.09,0,0,0.029965491252826257,-0.004135007929181758,6.739312958438014,0.8056387695503995,0.016714000452772063
1721,20.0,8.0,0.859,1.0,1,0,0.05775629480821144,0.03140047953451044,2.2993799620450974,0.013324029403972308,0.20380480746088595
1733,382.0,7.0,4.08,2.655,0,0,0.1044607566346697,-0.10825557409457537,2.5373409596364214,0.021399466721100442,0.016714000452772063
1747,194.0,8.0,78.5,16.914301,1,0,0.06528154529466122,-0.03844554911394771,5.737568575223215,0.19642592133250134,0.20380480746088595
1757,455.0,9.0,0.363,5.1740999,0,0,0.11024604051961459,-0.11919143638525566,3.738859386418957,0.03055151864820779,0.2730042684237936
1763,158.0,9.0,656.2,1.1529,0,0,0.07067759674134419,0.012793183850333583,7.975152060497325,1.1937143824887968,0.2730042684237936
1771,248.0,9.0,1.181,5.2535,0,0,0.10106406561737974,-0.10104919813043162,3.7154970420182063,0.029640807945213638,0.2730042684237936
1773,382.0,8.0,2.039,2.2553,1,0,0.08918398704864954,-0.14083801037049426,2.481316880937443,0.020408876478593786,0.20380480746088595
1774,20.0,9.0,0.011,1.0059,0,0,0.07180385434909516,-0.06289156626506023,1.423108334242607,0.004502301397486231,0.2730042684237936
1785,194.0,9.0,0.0,16.853901,0,0,0.10765133237398325,-0.07600852561679611,5.450248442017923,0.12876503147399104,0.2730042684237936
1786,317.0,9.0,624.76,6.9596,0,0,0.2790457155547096,-0.10966275567072599,7.5141477768763725,0.5177942292402345,0.2730042684237936
1795,252.0,9.0,0.0,1.1174999,0,0,0.12930082405912835,-0.35810810834942086,1.421661504957182,0.007734470191157389,0.2730042684237936
1801,283.0,8.0,115.228,1.1129,1,0,0.025044506903796827,-0.003284329801847019,6.735271571468011,0.7249605318811344,0.20380480746088595
1805,397.0,9.0,407.302,14.4453,0,0,0.18237671334563452,-0.06500837942917374,7.700124523395626,0.6815861405443188,0.2730042684237936
1807,361.0,9.0,7.1,2.3533001,0,0,0.0,0.08151683348381272,6.653250051224913,1.5112146795211008,0.2730042684237936
1818,283.0,9.0,59.704,1.031,0,0,0.026257937818322846,-0.010915181364749628,6.79681477968742,0.6387373990919728,0.2730042684237936
1821,252.0,10.0,0.0,1.0700999,0,0,0.0,0.0,0.9861898592538223,0.00013339299099059698,0.13787925466332168
1844,158.0,10.0,652.0,1.0719,0,0,0.07422628868531815,0.012107507317722196,8.0084986286592,1.1661781182056736,0.13787925466332168
1847,455.0,10.0,0.0,3.9324,0,0,0.09581023271245082,-0.163234480617588,3.877783465606423,0.048735215877239925,0.13787925466332168
1849,194.0,10.0,23.167,20.435801,0,0,0.16446735572294274,-0.06645993942695733,5.959202168495168,0.10196190657666539,0.13787925466332168
1852,397.0,10.0,376.781,11.5546,0,0,0.17442473169126854,-0.06789296062479155,7.855071697861176,0.7143749028028507,0.13787925466332168
1853,226.0,10.0,0.0,1.6219,0,0,0.1095216830576665,-0.07521719478737998,1.475677922254576,0.0025835508298351984,0.13787925466332168
1866,361.0,10.0,6.2,1.2385,0,0,0.0,0.04182337746351737,6.499335811047536,0.586467193290261,0.13787925466332168
1871,382.0,9.0,0.0,1.9872,0,0,0.08713150216319548,-0.08978328084918177,3.1183922862898785,0.01959210752610142,0.2730042684237936
1886,421.0,11.0,1.428,13.2829,0,0,0.08217525768167777,-0.02147355489392511,6.85381743823073,0.28792875656742395,0.23362089262697497
1888,206.0,10.0,0.0,7.8151999,0,0,0.07333897369230848,-0.04896096086471959,7.536518593111522,0.7937847320195732,0.13787925466332168
1889,158.0,11.0,543.3,1.1665,0,0,0.07279487524078304,0.01429469574137189,8.013707232953632,1.044941250667307,0.23362089262697497
1894,283.0,10.0,109.09,1.0361,0,0,0.026176343959404314,-0.010658901113281799,6.975236341595059,0.6277046836479255,0.13787925466332168
1898,226.0,11.0,0.0,3.2858,0,0,0.10681245164003364,-0.08357285430024321,1.509175490495706,0.002226287052893299,0.23362089262697497
1900,455.0,11.0,0.0,5.9843998,0,0,0.082553037286698,-0.09237447087787497,4.346075570388223,0.04194322935248071,0.23362089262697497
1901,382.0,10.0,0.0,1.5778,0,0,0.08379661615007743,-0.06700512575158506,3.755205439285413,0.02274783590516271,0.13787925466332168
1916,462.0,11.0,0.0,9.2245998,0,0,0.0,0.014862982611472363,4.925745301741898,0.0704192008177158,0.23362089262697497
1922,397.0,11.0,0.116,11.2369,0,0,0.14397299896494073,-0.054759347285827466,7.9065026641557345,0.6381181863989731,0.23362089262697497
1926,317.0,11.0,445.471,8.0318003,0,0,0.08926019719291675,-0.029276005517047912,7.44486834048951,0.41499142193717076,0.23362089262697497
1933,306.0,11.0,587.653,8.4778004,0,0,0.08181457936997996,-0.03804964603507803,8.084464691594906,0.7679431141528921,0.23362089262697497
1941,469.0,11.0,443.182,5.8253999,0,0,0.03154429216752163,-0.032918979336896644,6.596415558179681,0.4646536322615208,0.23362089262697497
1942,194.0,11.0,13.671,25.8584,0,0,0.339352358382982,-0.15537073262152643,5.908547504154485,0.08414719080934781,0.23362089262697497
1944,469.0,12.0,293.723,6.1905999,0,0,0.02533105623570608,-0.02757341069739185,6.636092214369244,0.5806668295661541,-0.025730570069213456
1946,306.0,12.0,587.935,6.4033999,0,0,0.07609207369929469,-0.03761745422857483,8.032695590195937,0.7909401606812524,-0.025730570069213456
1948,466.0,12.0,0.94,24.7138,0,0,0.2901185840067979,-0.13264682476943346,6.069882859242089,0.10629962702641352,-0.025730570069213456
1949,397.0,12.0,0.116,14.4125,0,0,0.6310303904919353,-0.3383973501200755,7.936745927100881,0.768412676942089,-0.025730570069213456
1951,193.0,12.0,0.0,1.1494,0,0,0.004987431614745055,-0.0006042658501147422,4.992376274823974,0.16897126263834142,-0.025730570069213456
1954,206.0,11.0,0.0,10.7322,0,0,0.07011554172976302,-0.036586123952496476,7.666537098472992,0.5867052793593537,0.23362089262697497
1955,421.0,12.0,1.777,13.3514,0,0,0.10766992820948006,-0.04746521997145103,7.223790086863362,0.39405871933472275,-0.025730570069213456
1971,403.0,12.0,0.0,1.0319,0,0,0.004968549980934973,-0.013573687438763075,4.832600535837883,0.1650684590805701,-0.025730570069213456
1974,382.0,11.0,0.0,1.6038001,0,0,0.09180052272120263,-0.07459936420203706,4.052376077399599,0.024536903855879092,0.23362089262697497
1975,194.0,12.0,120.09,22.930201,0,0,0.6185368469760769,-0.19134157437491817,5.794223242335573,0.05191646416779263,-0.025730570069213456
1976,283.0,11.0,104.274,1.0941,0,0,0.031745621547763114,-0.017924101096209736,7.078107150732309,0.5241534474436516,0.23362089262697497
1981,158.0,12.0,831.2,1.1019,0,0,0.07486924244980597,0.010215428521250439,8.136342644071993,1.1390824418028112,-0.025730570069213456
1984,317.0,12.0,412.508,14.9937,0,0,0.09453083152331924,-0.03496134486586238,7.615205679051913,0.4494907336234329,-0.025730570069213456
1995,303.0,12.0,0.021,3.6029,0,0,0.03612146669049869,-0.022827369207425806,6.160914029744049,0.1505310803722743,-0.025730570069213456
1996,494.0,12.0,0.0,1.3887,0,0,0.05700325732899023,0.18137254901960786,1.3548036940285197,0.000590008958382762,-0.025730570069213456
2005,461.0,12.0,0.0,3.2467999,0,0,0.7199053902651563,-0.10024552311528141,3.961593817193891,0.0038595618588670414,-0.025730570069213456
2012,494.0,13.0,0.0,1.4482,0,0,0.03445065223463687,0.5279137894221352,0.02078253918252841,0.0009823948845362892,0.05052991428779367
2017,461.0,13.0,0.0,2.3297999,0,0,1.6524389721254353,-0.20880263513819153,3.789041481012917,0.0026252079316751863,0.05052991428779367
