id,year,assets,debt,earnings,cashflow,sales,mv,ad,rd,threat,fv,rec1,rec2,mkt,sector
1298,1993,144.28,72.259,11.53,26.113,137.218,37.17218,.74199998,1.0420001,1.1119,.17607555,0,0,29.76,2
1433,1993,91.61499999999999,0,14.53,11.856,84.642,120.04437,7.0809999,5.0469999,5.8488002,.77875209,0,0,24.792999,6
896,1993,165.577,32.696,6.754,-5.984,157.046,37.903873,3.1500001,8.6689997,1.0247,.15019523,0,0,33.654999,2
1477,1993,37.345,.151,-7.534,-.874,36.022,23.549126,1.237,7.1009998,9.5665998,.18760544,0,0,28.946001,6
1094,1993,259.89,47.834,30.076,22.527,328.553,80.30999,4.3449998,34.203999,1.3825999,.17664009,0,0,124.842,2
847,1993,2960.7,590.8,627.8,505.6,2123,3922.75,88,404.39999,1.5462,1.3227783,0,0,673,5
1382,1993,21.491,.5590000000000001,2.005,3.058,30.006,21.7155,.38,2,3.4772999,.50330371,0,0,14.962,6
166,1993,24.135,3.568,3.431,3.82,50.111,28.752001,.73500001,.35800001,1.0173,1.0009116,0,0,16.461,2
1388,1993,143.841,2.666,27.242,27.881,111.342,295.13901,.73400003,22.948,5.6334,1.6063501,0,0,22.819,2
1542,1993,146.75,.5,11.713,5.885,364.274,215.96574,45.757,0,1.8225,1.1781857,0,0,36.012001,4
381,1993,223.423,13.205,22.776,26.995,173.557,186.94501,2.3970001,26.851999,1.2157,.27106878,0,0,33.873001,5
1183,1993,14.12,0,.975,2.634,19.856,4.7197499,.303,1.965,1.0111001,.012588527,0,0,7.612,6
1374,1993,10.316,0,.625,.316,9.965999999999999,21.103249,1.3150001,1.858,2.7816999,1.43275,0,0,4.7599998,6
1781,1993,125.298,.802,-18.57,-8.933,15.136,413.03574,.167,8.9069996,1.3005,2.5256968,0,0,6.7980003,2
1736,1993,13.017,.331,-2.555,-10.651,12.454,15.86425,.26899999,4.756,1.6877,.94439965,0,0,1.948,6
224,1993,25.266,0,-.036,-4.251,36.25,68.322998,.296,10.246,6.0667,2.046901,0,0,9.6269999,2
163,1993,17.265,.257,1.908,.793,17.169,5.7284999,.28799999,.266,1.2022001,-.0013611353,0,0,4.1669998,2
1121,1993,11.472,1.279,-2.722,-.49,5.169,88.410004,.085000001,3.6129999,2.3394001,7.3662829,0,0,2.0400002,5
1548,1993,890.42,500.46,86.27200000000001,25.67,1240.704,382.34,84.301003,0,6.9036999,1.1147717,0,0,34.620998,8
1403,1993,56.767,0,-9.254,-.026,103.405,86.056999,2.9030001,15.481,11.2161,1.1513555,0,0,39.097,2
1076,1993,41.963,14.718,1.761,2.71,52.339,14.1865,1.742,.169,1.0043,.18350691,0,0,11.218,2
107,1993,13.613,1.906,2.382,.5620000000000001,19.289,19.674999,.22499999,1.048,1.3821,1.2901638,0,0,6.0749998,5
170,1993,15.203,0,6.16,2.414,26.125,50.103748,1.184,.43799999,1.0109,2.5082386,0,0,4.2509999,1
1750,1993,34.326,0,13.173,-2.461,270.919,177.79997,3.1919999,0,2.1673999,4.7001681,0,0,18.636,3
32,1993,9.211,1.023,1.65,.547,14.697,11.324498,.106,.495,1.0142,1.221637,0,0,4.4650002,5
1462,1993,47.959,.822,9.518000000000001,10.446,60.002,158.73924,.77600002,8.1969995,4.4917998,2.7915354,0,0,27.552999,2
741,1993,70.194,83,14.775,7.601,105.405,58.335999,32.805,1.2920001,1.0872,1.7480981,0,0,19.986,5
711,1993,126.625,6.554,20.265,11.353,231.386,68.981247,2.655,1.192,1,.3593781,0,0,45.34,2
1803,1993,5.827,0,-1.403,-2.008,.86,31.987625,.0020000001,.35100001,1.2927001,4.8090997,0,0,1.702,7
101,1993,4.807,.158,-1.543,-.369,2.963,1.240248,.023,.2,1.0197001,1.002964,0,0,2.1989999,6
1498,1993,93.22,.261,20.508,12.441,93.468,348.46176,1.35,16.427999,12.4237,3.1447945,0,0,45.177002,6
871,1993,3087.565,680.581,443.755,319.84,2465.405,2811.6033,24.249001,139.14101,1.3474,.98317391,0,0,636.25897,5
1796,1993,14.019,.152,-10.868,-6.854,7.323,73.986,.12800001,6.02,6.7493,4.6377058,0,0,7.6490002,5
2862,1993,4.005,0,-2.131,-2.943,2.552,21.224001,.028000001,.82499999,2.2911,4.6122346,0,0,2.1240001,5
1642,1993,20.769,.03,2.522,-.488,17.729,56.073738,.241,2.5009999,2.3078001,1.877112,0,0,4.0050001,2
159,1993,50.884,2.73,11.963,5.764,35.118,104.557,1.061,3.9449999,3.1479001,1.5605102,0,0,9.9530001,2
910,1993,73.542,0,14.27,9.041,100.665,80.228996,1.846,1.161,14.7017,.60637456,0,0,15.589,2
1495,1993,438.234,115.451,30.237,-51.326,1341.985,533.89099,11.021,0,2.6542001,.99794173,0,0,25.896,4
1866,1993,50.05,0,10.914,11.279,90.46299999999999,92.822144,1.349,9.4069996,5.5022998,1.2887341,0,0,37.471001,2
1815,1993,28.857,.253,6.165,2.468,43.631,98.603752,1.79,2.875,7.1633,2.7461534,0,0,5.6750002,6
927,1993,32.339,0,-1.283,-.002,38.496,19.02725,.55699998,8.7720003,4.6057,-.00079625222,0,0,13.377,2
1026,1993,146.733,101.165,16.269,5.23,92.923,14.855625,.041000001,0,1.0427001,.79839998,0,0,9.3479996,8
154,1993,2.564,.649,-3.491,-3.675,1.201,49.514999,.109,.68099999,1,23.337364,0,0,2.8329999,6
1471,1993,40.273,11.285,1.099,1.592,25.313,33.6245,.51800001,.90499997,1.0344,.97158146,0,0,2.4390001,7
1589,1993,45.979,.164,7.623,4.364,67.089,93.992989,1.348,4.3429999,1.772,1.6361163,0,0,29.080999,6
1854,1993,110.064,0,3.853,8.063000000000001,42.53,624.672,2.7720001,0,2.4221001,5.6501946,0,0,11.107,8
1338,1993,8.673,.8,-7.323,-6.74,28.945,29.1,11.7,4.151,3.1256001,3.6562896,0,0,10.46,6
1774,1993,27.789,0,7.503,6.415,89.23399999999999,251.73534,2.454,0,6.3748999,9.0619793,0,0,5.1469998,8
1180,1993,302.017,16.98,57.157,18.207,403.957,287.46216,13.039,11.516,3.7995,.58666617,0,0,118.587,5
1887,1993,8.353999999999999,.028,-.716,-1.692,18.17,85.154999,.73699999,0,2.2665,9.7562847,0,0,4.2519999,4
1578,1993,96.086,3.975,15.675,-8.416,202.501,93.879753,8.4870005,17.923,4.0620999,.5331344,0,0,30.973999,2
212,1993,38.225,8.468,6.498,5.578,34.34,23.872,.57999998,.0080000004,1.0102,.87654674,0,0,10.654,6
747,1993,32.418,.418,1.081,-6.801,58.461,94.736252,4.5819998,8.1169996,1.098,2.9389305,0,0,9.0680008,2
90,1993,16.211,6.44,1.705,.65,27.232,15.75925,.76200002,.089000002,1.0304,1.4254673,0,0,3.408,2
185,1993,6.431,.008,-2.685,-1.186,14.35,12.595849,1.163,.36199999,1.2563,1.7729511,0,0,4.362,4
1749,1993,76.72799999999999,.799,14.522,8.602,73.508,272.03601,1.132,8.3000002,5.0725002,2.8542905,0,0,19.398001,2
731,1993,7814.5,438,1618.1,1074.8,8173.8,13232.922,56.299999,272.39999,1.5849,1.700585,0,0,1277.9,2
1369,1993,4.207,0,.269,.945,4.46,2.955375,.13500001,.21699999,1.2032,.6207214,0,0,1.7920001,7
713,1993,1929.3,510.7,348.1,291.2,2525.4,1982.0715,37.799999,59.5,1.0174,1.3230557,0,0,407.70001,2
933,1993,6.826,1.659,-.308,.26,5.725,.95300001,.078000002,.38,1.2981,-.2330794,0,0,2.4419999,2
3245,1993,46.82,0,6.183,7.968,43.083,66.754128,.59799999,10.157,1.2944,.99090397,0,0,18.220001,6
137,1993,4.563,.526,-.767,.747,1.134,13.165494,.027000001,0,1.005,2.8019931,0,0,1.123,2
1597,1993,89.63200000000001,.004,9.130000000000001,4.269,49.79,176.7,.23,5.9749999,8.3885002,1.1709211,0,0,14.695,2
1484,1993,23.072,0,-24.301,-23.845,1.129,157.22301,2.8210001,2.6619999,1.4344,6.1279907,0,0,11.109,6
1742,1993,20.306,0,4.536,4.373,15.148,38.514,.075999998,1.238,2.9761,1.2450014,0,0,5.869,6
1739,1993,4.282,0,-1.423,-1.009,1.965,11.381497,.089000002,.182,1,2.253269,0,0,1.688,5
2845,1993,9.145,0,2.268,2.762,16.855,18.764999,.133,2.47,1.7685,1.7316567,0,0,4.8769999,2
1455,1993,5.431,0,-3.212,-3.534,1.855,147.59962,.27700001,.90499997,1.9253,26.531324,0,0,3.118,5
60,1993,11.363,.042,.96,1.865,26.888,23.000999,.50599998,0,6.9822001,1.8499516,0,0,1.702,8
3037,1993,26.585,1.883,6.713,5.058,26.597,43.923737,0,.31600001,1.025,1.0837215,0,0,2.9749999,2
1731,1993,69.602,.205,9.840999999999999,4.196,72.136,97.1875,.79000002,10.607,1.4677,.80199564,0,0,20.368,2
1838,1993,22.561,0,-8.778,-7.598,2.264,148.44376,.15000001,6.6139998,1.6323,5.7099309,0,0,3.9310002,6
96,1993,5060.8,897.7,1111.2,771.1,6738,7135.0347,463.20001,49.299999,1,1.5491295,0,0,1312.6,1
341,1993,23705.8,7442.6,4311.7,3134.4,25020.7,32650.174,1205.6,113,1.1842999,1.7507771,0,0,8545.7998,1
46,1993,315.771,12.404,27.961,20.908,426.213,246.35776,9.3100004,51.134998,13.5225,.71233821,0,0,187.213,7
1005,1993,72.56,15.353,15.316,10.066,32.104,88.278748,.78200001,.88099998,1.3358999,1.3024911,0,0,7.4070001,5
1151,1993,423.202,81.71299999999999,32.381,8.307,338.23,301.65799,6.4970002,17.313999,1.082,.78431338,0,0,85.921997,5
818,1993,6.747,0,.499,.192,5.231,7.0987501,.28,.64700001,1,.20938936,0,0,1.566,2
1095,1993,259.89,47.834,30.076,22.527,328.553,80.30999,4.3449998,34.203999,1.3825999,.17664009,0,0,124.842,2
153,1993,24.378,3.355,-9.381,-11.661,19.932,71.646751,1.9529999,7.3429999,3.247,2.8897264,0,0,8.2220001,5
1705,1993,123.628,2.151,-12.28,-14.584,4.722,505.47824,.55900002,10.837,3.7441001,3.2673767,0,0,5.1040001,7
1528,1993,144.36,0,71.432,32.992,254.645,901.93073,14.761,3.6530001,1.6255,5.6681056,0,0,52.356998,1
187,1993,24.037,0,5.194,1.438,45.423,23.895,1.17,1.39,1.0009,.3107293,0,0,11.703,2
1824,1993,44.647,0,7.94,4.727,20.797,309.435,1.145,3.457,9.5755997,6.0537996,0,0,6.6220002,6
1281,1993,135.451,3.961,-15.586,-14.314,47.356,671.54852,1.92,10.57,2.3926001,4.8568597,0,0,19.470001,6
45,1993,47.098,3.273,3.503,12.165,158.089,21.384251,6.3200002,0,2.0244999,.27475157,0,0,42.829998,4
1696,1993,1.525,.011,-2.476,-2.735,2.29,6.6797495,.245,.995,3.5264001,4.729672,0,0,2.1570001,2
1862,1993,30.639,0,-.226,2.318,25.741,27.719999,.289,3.2780001,2.4261999,.26228011,0,0,8.9969997,2
92,1993,26.169,.033,6.056,3.903,35.775,52.009998,.25400001,1.898,2.1839001,1.6426306,0,0,11.434,7
800,1993,257.279,87.271,29.605,10.33,431.64,179.392,11.05,4.29,1,.57868302,0,0,73.518997,1
1164,1993,90.265,13.711,10.387,5.905,188.194,40.967499,3.1530001,13.256,3.0862999,.25933087,0,0,33.568001,2
1857,1993,83.711,0,27.619,19.102,58.726,574.89099,1.885,9.3889999,5.2031002,6.0404129,0,0,13.274,6
943,1993,588.8,13.8,25,31,1247,74.620369,7,72.199997,1.0487,.10550334,0,0,445.29999,6
176,1993,55.753,0,5.144,3.706,26.478,41.714748,.20200001,.61299998,1,-.059516978,0,0,2.96,2
1442,1993,9.863,0,-.8159999999999999,-.867,5.091,110.31075,.086000003,1.825,2.5460999,10.517363,0,0,1.525,5
833,1993,245.605,0,54.037,14.935,537.475,389.172,122.861,0,1.2546,1.050337,0,0,113.947,4
1234,1993,431.726,175.583,65.288,22.694,664.913,228.05983,20.292999,11.98,1.1287,.59331805,0,0,117.035,1
138,1993,180.132,0,-13.962,-6.343,120.513,195.0575,2.066,16.856001,1.4749,.87930793,0,0,40.674999,1
985,1993,165.716,2.503,22.786,-9.792,189.499,136.32001,2.9030001,13.697,1.1441,.49686813,0,0,44.896999,2
1055,1993,866.329,158.352,54.995,74.631,1077.869,361.48676,17.086,100.172,10.4385,.24365656,0,0,329.65399,2
1490,1993,58.899,7.087,8.653,5.874,51.108,63.486,1.168,2.9159999,1.4447,.96779233,0,0,12.432,5
667,1993,4.073,0,-1.153,-1.341,.968,30.733749,0,.63800001,1.7194,7.2903881,0,0,.787,5
716,1993,142.062,8.802,17.857,12.783,168.577,61.977478,4.4980001,19.752001,5.4748998,.14238486,0,0,49.566998,2
957,1993,452.705,2.017,76.755,47.309,722.4,619.33948,8.7740002,5.9130001,1,.94094056,0,0,145.505,2
3225,1993,70.693,9.584,8.923999999999999,6.568,65.896,76.452248,1.864,0,7.0697999,1.2045641,0,0,1.8130001,8
1865,1993,5.211,0,-.8149999999999999,-.895,.606,20.964481,.015,.048,1.0694,3.0943162,0,0,1.272,7
1171,1993,40.727,2.166,6.596,3.374,58.671,35.876251,.61699998,2,2.1187999,.57117516,0,0,9.4219999,2
851,1993,32.143,0,13.992,8.800000000000001,29.265,139.8705,.36500001,1.529,1.0559,4.3523164,0,0,6.4910002,7
772,1993,10.203,.02,.039,-.078,21.89,13.864125,.273,1.8609999,1.3882,.85672104,0,0,8.5019999,2
1434,1993,219.991,0,17.584,5.592,523.612,81.695251,8.3050003,0,1.5456001,.082859069,0,0,24.813999,3
1664,1993,142.827,0,24.681,.317,450.385,517.44037,3.1370001,0,1.9898,3.0478227,0,0,61.459,4
1457,1993,5.142,.04,-6.214,-6.141,1.547,30.16749,.028000001,1.15,3.3090999,5.2319117,0,0,6.0339999,5
1233,1993,180.548,0,72.839,79.32299999999999,528.011,504.08966,29.914,9.5539999,1.1888,2.7272341,0,0,44.234001,2
49,1993,88.401,3.694,-23.068,-17.423,27.237,344.81949,.43599999,10.26,1.441,3.554332,0,0,16.058001,1
1370,1993,10.075,1.785,-2.695,.212,12.509,57.217999,1.072,1.178,1,5.858263,0,0,3.22,2
1799,1993,24.921,1.794,5.154,5.116,34.241,139.2,.68900001,0,5.4601998,5.5107341,0,0,1.1719999,8
580,1993,8436.1,1065.9,1430.9,703.1,11643.4,6886.1069,248.2,320,1.2004,.85502863,0,0,1353.9,2
1807,1993,21.548,0,7.667,5.542,42.724,54.950748,1.738,7.677,4.4899998,3.0244918,0,0,21.563999,6
836,1993,41.749,4.558,8.616,8.108000000000001,55.856,70.375999,2.3169999,2.8,1.1068,1.859302,0,0,12.537,6
1586,1993,65.32899999999999,12.7,6.943,7.543,119.35,77.910004,.38,0,5.2185998,1.4339114,0,0,11.171,8
1818,1993,12.81,.078,3.498,2.097,12.177,35.112499,.51999998,.057,1.3461,2.1789618,0,0,2.7780001,2
1693,1993,66.486,21.974,9.26,-4.102,119.074,43.966995,.80699998,0,2.6709001,.39679024,0,0,32.959999,3
1804,1993,22.668,.017,4.62,3.361,26.36,51.505627,.29300001,3.908,2.9061999,1.8411692,0,0,10.867,6
95,1993,28.376,5.269,8.125,4.107,79.634,12.55125,3.5039999,2.6930001,1.0219001,.23718107,0,0,15.552,2
1412,1993,25.278,.515,-4.471,-7.883,31.265,63.169876,2.122,7.8520002,3.8977001,2.0561705,0,0,10.594999,4
1200,1993,130.256,41.523,20.644,26.651,170.282,67.230003,1.1109999,13.366,1.4977,.53667396,0,0,36.310001,2
1054,1993,82.744,16.005,11.353,2.946,84.14700000000001,36.860249,1.217,4.7729998,1,.37112358,0,0,27.089001,2
1646,1993,222.892,131.984,71.54900000000001,54.077,202.404,340.4025,9.0159998,0,6.1097002,1.8949335,0,0,48.171001,8
188,1993,158.971,0,77.886,32.451,250.298,2158.1387,8.2030001,7.1440001,1.4238,12.884543,0,0,38.043999,2
935,1993,72.518,3.172,7.417,11.416,123.034,55.753986,.90200001,3.385,1,.46221608,0,0,19.035999,2
68,1993,3.543,.076,.479,.146,4.701,61.789001,.183,.241,1.4805,16.794243,0,0,1.41,6
1819,1993,4.597,0,-1.041,-1.27,0,13.836,.014,.30399999,1.1604,2.2190559,0,0,.442,7
1475,1993,19.036,.404,-10.265,-9.308999999999999,12.845,14.883906,.12,5.0479999,4.7771001,.43238634,0,0,9.6739998,5
1773,1993,165.192,0,56.274,44.807,144.279,866.42749,1.448,0,6.9789,5.2332711,0,0,27.451,8
1385,1993,696.547,4.253,162.712,116.976,1216.793,3864.0566,2.3559999,0,4.1136999,5.4209962,0,0,341.70401,4
1806,1993,24.517,8.425000000000001,2.76,-2.808,35.903,19.146626,1.097,0,1.319,.40125728,0,0,6.4260001,3
1087,1993,71.923,54.368,7.219,3.665,66.997,55.786751,6.2030001,0,7.2396002,1.6052549,0,0,8.0369997,8
1415,1993,76.574,0,16.307,-4.121,182.213,66.240623,1.159,6.4099998,3.3978,.14223659,0,0,11.011,2
885,1993,32.662,.081,8.991,7.096,63.863,66.709999,.396,3.6559999,1,1.6148124,0,0,11.708,2
1486,1993,20.505,15.808,-9.672000000000001,-7.103,6.109,174.8445,.059,.898,1.1566,9.4283104,0,0,6.5139999,6
1606,1993,129.446,90.64100000000001,-34.402,-17.567,172.349,50.742886,3.2850001,26.299999,1.2737,1.4122714,0,0,66.167999,2
904,1993,7.059,1.138,.196,-.647,9.257999999999999,8.5237503,.16599999,.62,1.7066,.89853376,0,0,4.4349999,5
1327,1993,48.221,.577,1.999,-.176,80.771,92.162003,.333,9.1870003,9.3283997,1.418718,0,0,25.757999,2
1523,1993,57.116,.138,-5.694,.594,56.093,118.83525,5.2919998,12.754,12.2596,1.6522559,0,0,36.334,6
1602,1993,717.599,270.964,76.447,-1.762,2280.048,145.76801,50.500999,0,2.5253,.45992121,0,0,477.45499,4
1263,1993,10.3,.827,.6899999999999999,.508,6.18,16.239,.12899999,.86900002,1.0158,1.4725243,0,0,2.2460001,6
1644,1993,80.63500000000001,.132,-4.05,-4.162,28.05,199.91994,.030999999,19.197001,14.0081,1.9552047,0,0,5.3819995,6
1074,1993,148.488,19.17,14.204,12.804,158.023,95.775749,2.181,8.9919996,1.0658,.32005784,0,0,40.858002,5
1257,1993,24.419,4.021,1.02,1.565,29.196,15.06825,.70899999,2,2.6649001,.26058602,0,0,12.025,5
762,1993,6047,840,847,629,7533,4859.022,128,128,1.0283999,.95154989,0,0,1112,1
1521,1993,2.244,0,-4.819,-4.577,.977,32.919998,.0060000001,1.1670001,1.6806999,14.212566,0,0,4.0219998,6
1221,1993,22.614,0,4.08,-.106,57.605,9.8152971,.31200001,2.5610001,2.0163,1.4455336,0,0,13.290999,2
1577,1993,9.52,3.211,.086,-1.939,10.111,10.59,.36199999,0,2.0183001,.92668068,0,0,1.5650001,4
1882,1993,15.998,.025,4.57,3.24,23.229,29.555,.19599999,1.995,4.9877,1.1439555,0,0,4.8629999,2
834,1993,8.196999999999999,0,-5.26,-5.738,5.675,5.6999998,.278,1.9960001,1.2077,.18335971,0,0,6.6500001,5
777,1993,4816.408,801.837,845.074,780.43,3653.364,5029.5273,226.659,642.03302,1.3006001,1.0882889,0,0,1182.49,5
1238,1993,328.766,2.85,42.782,16.605,320.463,1015.4498,2.7969999,50.987,2.9087,2.9018047,0,0,77.739998,2
992,1993,208.011,0,31.509,62.7,278.558,293.84723,3.46,2.2090001,1,.98192507,0,0,38.468998,2
1451,1993,27.995,0,.277,1.931,33.555,19.5,1.724,2.0639999,1.7886,-.062511161,0,0,8.198,2
1564,1993,116.401,.001,27.08,12.566,342.73,433.125,12.315,0,4.7061,3.3559592,0,0,59.153,4
1487,1993,254.283,16.113,24.456,-31.715,314.746,432.51501,20.639999,4.585,1.2042,1.4550914,0,0,86.774002,1
959,1993,96.947,12.75,15.172,6.927,123.407,83.821495,2.187,1.6440001,1.033,.65301138,0,0,19.813999,2
1215,1993,150.085,0,58.784,49.549,194.199,334.6185,3.5669999,1.7,1,1.6864743,0,0,11.164001,2
1553,1993,79.09699999999999,0,14.588,14.515,69.77500000000001,170.33099,2.109,12.55,3.3055,1.4783241,0,0,25.976,6
1543,1993,47.377,0,-31.159,-31.636,18.094,84.875999,1.53,14.019,7.5618,1.9007535,0,0,16.812,2
1535,1993,54.765,.8139999999999999,7.249,1.97,109.486,63.450001,4.1900001,0,2.4552,.57834381,0,0,12.925,4
1404,1993,32.136,0,4.329,3.057,84.151,29.341,4.5799999,0,3.5364001,.49891087,0,0,26.372999,4
934,1993,67.71599999999999,19.243,6.022,4.226,114.768,32.103001,3.161,0,4.5682998,.84594482,0,0,3.9819999,8
965,1993,65.36199999999999,21.237,11.853,-.033,100.564,139.92,.80000001,4.4899998,1.1045001,2.0414002,0,0,14.898,2
1648,1993,36.537,0,-1.555,-.375,22.142,69.874496,1.09,4.6869998,8.1486998,1.1029505,0,0,9.2680006,2
1777,1993,10.274,.377,.764,.137,25.336,5.3010001,.442,0,1.2015001,.48257738,0,0,3.3440001,4
1880,1993,15.667,.333,.866,.241,14.315,44.870251,.37900001,1.527,2.4393001,2.3988159,0,0,6.25,5
1684,1993,103.904,2.18,18.976,19.621,117.078,490.74139,5.6409998,0,3.5439,4.6937499,0,0,13.711,8
854,1993,47.915,.112,-.68,-.1,34.307,32.369999,.29699999,4.7639999,1.0176001,.44267973,0,0,6.448,2
1428,1993,332.51,.8139999999999999,90.598,95.233,426.698,2006.76,7.6859999,69.499001,14.2138,5.6728339,0,0,205.011,6
1115,1993,152.618,36,22.523,16.782,271.46,94.886002,.97399998,0,1.2574,.84421891,0,0,12.35,8
1527,1993,121.795,0,26.174,47.142,108,689.46252,1.327,18.379,10.7366,5.1576052,0,0,52.066002,6
135,1993,55.199,8.819000000000001,12.922,9.470000000000001,104.466,57.163734,.75599998,2.5810001,1.0129,1.0447061,0,0,20.368999,2
3075,1993,53.368,5.304,10.638,6.289,91.146,35.34,7.2600002,10.304,1.1307,.4893007,0,0,31.156,2
1526,1993,24.206,1.039,2.75,-.669,18.479,55.479988,.38600001,3.506,8.7264004,1.8570185,0,0,1.538,5
889,1993,11.149,0,2.845,2.003,20.876,9.2959995,.15899999,2.0190001,1.0197999,.3110593,0,0,3.3510001,2
1497,1993,120.503,0,25.237,14.66,206.362,118.4715,7.3520002,19.069,2.7234001,.40524718,0,0,30.219999,2
1285,1993,3.66,.451,-1.015,-.396,6.093,2.9892778,.13,0,1.3385,.61674261,0,0,3.2520001,6
3005,1993,18.121,3.181,.003,4.445,20.55,53.12925,.62699997,3.471,1.4449,2.480175,0,0,4.434,5
1509,1993,4.804,.6870000000000001,-.859,-.326,5.487,4.9172502,.106,0,1.0443,.43031847,0,0,1.655,4
704,1993,179.901,1.978,33.936,21.582,242.97,250.40848,21.233999,12.132,1.141,.98648405,0,0,69.622002,1
976,1993,28.327,.395,3.691,6.34,30.059,26.158251,1.046,1.599,1.0767,.5678063,0,0,14.348,2
1899,1993,48.878,24.092,14.454,9.413,45.929,91.976997,.153,2.1860001,1.0334001,2.184623,0,0,9.2259998,2
1505,1993,2.828,0,-2.62,-1.489,4.134,14.3275,.17900001,0,5.1989999,5.7576027,0,0,3.9000001,8
1279,1993,10.842,.458,-2.544,-2.934,3.882,78.789749,.077,.155,1.0391001,7.3247323,0,0,3.4330001,1
485,1993,11.568,1.367,.079,.763,13.97,4.3889999,.226,.375,1,.28319502,0,0,2.529,1
1768,1993,12.535,3.037,-.036,-.444,2.849,20.384998,.052000001,0,1.0585999,1.8097327,0,0,1.237,8
1150,1993,588.8,13.8,25,31,1247,74.620369,7,72.199997,1.0487,.10550334,0,0,445.29999,6
1020,1993,19.417,.6820000000000001,-12.504,-6.363,29.967,39.218998,4.151,6.7800002,2.2569001,2.014111,0,0,16.757999,6
1616,1993,127.422,41.611,12.093,7.934,411.352,138.54225,3.4549999,0,1.9957,1.13202,0,0,86.873001,4
1246,1993,25.845,6.315,2.412,1.949,36.98,14.541375,.41999999,2.612,1.6681,.48811665,0,0,10.528,2
1468,1993,114.233,18.84,25.44,12.475,86.702,334.17563,3.2980001,1.1799999,1.3525,2.7907665,0,0,18.08,5
1405,1993,120.475,30.274,19.608,14.142,122.916,251.91075,.58700001,0,3.5176001,2.2992053,0,0,6.1700001,8
795,1993,6.36,.172,-1.376,-1.532,7.949,3.9195001,.39899999,1.37,1,.14677674,0,0,2.9289999,2
1308,1993,125.681,3.624,2.447,-12.171,128.761,120.68475,2.3469999,32.549999,6.5212002,.98041672,0,0,74.889,6
3323,1993,27.235,7.622,-.384,-1.195,26.881,10.879,.36300001,2.316,1,.64486873,0,0,11.005,2
161,1993,134.549,0,6.117,19.467,147.605,495.23026,4.2969999,35.476002,1.793,3.476475,0,0,74.513,6
804,1993,201.333,0,16.252,-11.841,241.897,130.56537,9.2089996,31.747,3.4559,.32300901,0,0,87.932999,2
1014,1993,48.076,1.646,10.176,3.614,55.314,105.2425,.81999999,3.0420001,1.0913,1.8428634,0,0,15.92,7
1304,1993,185.389,55.2,23.505,-6.014,281.949,128.31,3.9649999,8.2650003,2.7217,.61421657,0,0,44.276001,2
1732,1993,74.431,.127,19.133,11.843,64.64100000000001,351.29437,0,7.6079998,12.7038,3.978025,0,0,29.805,6
1446,1993,8.093999999999999,.013,.959,-.085,14.249,11.38275,.29300001,.47099999,1.1008,.65502226,0,0,7.6830001,7
1724,1993,24.469,.278,3.18,-.23,30.872,38.612499,2.5039999,0,1.8568,1.2791492,0,0,12.492,4
1645,1993,108.616,0,10.691,6.565,57.39,195.638,3.358,0,9.309,1.6510183,0,0,12.591,8
1228,1993,74.735,8.638999999999999,14.081,10.987,108.945,83.027985,3.198,0,4.6492,1.3366426,0,0,4.9850001,8
1410,1993,97.967,0,18.423,7.447,93.062,495.68811,.57599998,6.8909998,3.6076,4.4219599,0,0,32.973999,5
1536,1993,62.194,13,7.02,4.931,67.605,42.841999,2.4449999,.38299999,1.0427001,.56182271,0,0,13.937,1
1245,1993,40.37,.343,5.702,6.286,76.952,47.376877,1.664,11.557,3.905,.84334594,0,0,12.37,2
1139,1993,397.661,116.817,57.642,29.731,411.795,426.552,3.3729999,46.299999,3.9481001,1.2419045,0,0,145.131,6
1843,1993,12.86,.1,-1.495,-1.434,4.619,50.700001,.20200001,.27599999,2.0569999,3.1724727,0,0,4.2420001,7
1241,1993,26.479,0,-1.502,-.323,15.251,13.914576,.324,2.017,1.0882,.20527871,0,0,3.78,2
930,1993,7.542,.379,.488,.336,7.997,7.75775,.109,.41100001,1.0098,1.0368271,0,0,2.197,2
